Position.bp. Rate.cM.Mb. Map.cM.
26234983 0.12218 51.387159
26235916 0.123644 51.387273
26239278 0.617167 51.387688
26243448 0.25086 51.390262
26244413 0.185994 51.390504
26246214 0.174987 51.390839
26247602 0.174491 51.391082
26249835 0.174672 51.391472
26250059 0.174784 51.391511
26253553 0.175127 51.392121
26255147 0.227283 51.392401
26255215 0.274009 51.392416
26255731 0.396887 51.392557
26256174 1.461746 51.392733
26256575 2.357486 51.393319
26257435 2.35124 51.395347
26257526 3.780006 51.395561
26258544 1.666237 51.399409
26258742 0.948462 51.399739
26258915 0.55061 51.399903
26260728 0.541731 51.400901
26260914 0.558621 51.401002
26262651 0.580046 51.401972
26262781 0.600353 51.402048
26262878 0.624441 51.402106
26265167 2.359273 51.403535
26265474 0.884861 51.404259
26266138 0.69751 51.404847
26266209 0.667787 51.404896
26266513 0.602719 51.405099
26266697 0.509773 51.40521
26267260 0.275194 51.405497
26267521 0.25437 51.405569
26267686 0.299594 51.405611
26268916 0.300965 51.40598
26270088 0.356984 51.406332
26270103 0.420588 51.406338
26270122 0.485947 51.406346
26271780 0.400255 51.407151
26272672 0.352065 51.407508
26273839 0.343665 51.407919
26274156 0.335025 51.408028
26275548 0.271149 51.408495
26276335 0.298742 51.408708
26276945 0.290212 51.40889
26277722 0.351803 51.409116
26278253 0.441397 51.409303
26281561 0.461629 51.410763
26283049 0.467888 51.41145
26283834 0.472163 51.411817
26283961 0.468203 51.411877
26284117 0.442685 51.41195
26284281 0.440067 51.412023
26284884 0.40058 51.412288
26286840 0.245337 51.413071
26288289 0.235935 51.413427
26290480 0.081545 51.413944
26290693 0.077966 51.413961
26293976 0.057456 51.414217
26295770 0.049277 51.41432
26297909 0.049087 51.414426
26297984 0.048723 51.414429
26300371 0.049768 51.414546
26301699 0.051199 51.414612
26304949 0.054567 51.414778
26304999 0.060993 51.414781
26305225 0.067681 51.414795
26309193 8.295958 51.415063
26309451 0.089407 51.417204
26310213 0.090434 51.417272
26310836 0.06621 51.417328
26311408 0.054872 51.417366
26311815 0.047722 51.417388
26311978 0.040901 51.417396
26314564 0.040883 51.417502
26314625 0.040929 51.417504
26317383 0.042011 51.417617
26317698 0.043272 51.41763
26318564 0.045381 51.417668
26318832 0.04729 51.41768
26319835 0.37 51.417727
26320246 0.374315 51.41788
26320478 0.374315 51.417966
26322081 0.056445 51.418566
26323370 0.058044 51.418639
26324108 0.05987 51.418682
26324520 0.061568 51.418707
26324582 0.063582 51.41871
26324924 0.064691 51.418732
26327671 0.087265 51.41891
26327751 0.121875 51.418917
26327825 0.159652 51.418926
26332229 0.164011 51.419629
26335929 0.471663 51.420236
26336812 0.662834 51.420652
26342281 1.755934 51.424277
26342644 2.099412 51.424915
26342647 2.446626 51.424921
26343112 1.854521 51.426059
26343363 1.024474 51.426524
26343392 0.516095 51.426554
26343910 0.496838 51.426821
26344477 0.340329 51.427103
26345027 0.26311 51.42729
26346284 0.307279 51.427621
26346549 0.360521 51.427702
26346570 0.360462 51.42771
26346829 0.360444 51.427803
26347082 0.285631 51.427894
26347440 0.257544 51.427997
26347915 0.257708 51.428119
26348049 0.257561 51.428154
26348474 0.259059 51.428263
26349967 0.261886 51.42865
26351382 0.240357 51.42902
26351472 0.214944 51.429042
26353367 0.215211 51.429449
26353429 0.198241 51.429463
26354743 0.186741 51.429723
26358202 0.189294 51.430369
26359205 0.190876 51.430559
26359222 0.192542 51.430562
26359246 0.193305 51.430567
26362001 0.198999 51.431099
26362194 0.207666 51.431138
26363601 0.204721 51.43143
26365374 0.162177 51.431793
26366081 0.124236 51.431908
26368261 0.120617 51.432178
26370267 0.121848 51.43242
26371788 0.287974 51.432606
26372144 0.441133 51.432708
26373274 0.441145 51.433207
26373694 0.293427 51.433392
26373756 0.168895 51.43341
26374426 0.643234 51.433523
26375332 0.17941 51.434106
26375577 0.139904 51.43415
26375718 0.138858 51.43417
26376025 0.135334 51.434212
26376607 0.134804 51.434291
26376892 0.134776 51.43433
26377595 0.134604 51.434424
26377603 0.134582 51.434425
26377835 0.13441 51.434457
26378002 0.133985 51.434479
26380805 0.721293 51.434855
26381851 1.141723 51.435609
26382578 1.143736 51.436439
26383125 0.768797 51.437065
26383169 0.755302 51.437099
26383875 0.75066 51.437632
26384013 0.749822 51.437735
26384538 0.751247 51.438129
26384613 0.752012 51.438185
26384690 0.757932 51.438243
26385003 0.770398 51.438481
26385150 0.795134 51.438594
26385306 0.801555 51.438718
26385660 2.297371 51.439002
26386297 6.252103 51.440465
26386395 10.144957 51.441078
26386860 10.465552 51.445795
26386994 11.346896 51.447198
26387423 14.832047 51.452065
26388241 0.028092 51.464198
26390130 0.028048 51.464251
26390181 0.028089 51.464253
26390328 0.028171 51.464257
26390490 0.028247 51.464261
26391140 0.028265 51.46428
26391259 0.028805 51.464283
26391353 0.028924 51.464286
26392388 0.036818 51.464316
26392530 0.048779 51.464321
26392535 0.048779 51.464321
26392663 0.064271 51.464327
26393974 0.129494 51.464412
26394997 0.163335 51.464544
26397199 0.163336 51.464904
26397286 0.164035 51.464918
26397383 0.16444 51.464934
26397462 0.164627 51.464947
26399230 0.16487 51.465238
26399477 0.164692 51.465279
26401331 0.189032 51.465584
26402023 0.180617 51.465715
26402621 0.200889 51.465823
26402820 0.227533 51.465863
26403098 0.26178 51.465926
26408409 0.161173 51.467316
26411918 0.166548 51.467882
26411971 0.176571 51.467891
26412169 0.168031 51.467926
26412199 0.175292 51.467931
26418765 0.144927 51.469082
26419042 0.123969 51.469122
26420600 0.119778 51.469315
26421298 0.118429 51.469399
26423994 0.124088 51.469718
26424042 0.129225 51.469724
26426004 0.131546 51.469977
26426064 0.133675 51.469985
26428864 0.101293 51.470359
26429437 0.092095 51.470418
26429674 0.092348 51.470439
26429878 0.091081 51.470458
26431024 0.091255 51.470563
26431337 0.091552 51.470591
26436231 0.009474 51.471039
26439226 0.006536 51.471068
26439586 0.004018 51.47107
26441207 0.003977 51.471076
26443908 0.003967 51.471087
26445504 0.003967 51.471094
26446565 0.003967 51.471098
26446588 0.003967 51.471098
26446940 0.003967 51.471099
26447557 0.003967 51.471102
26447739 0.003973 51.471102
26447817 0.003973 51.471103
26447870 0.003977 51.471103
26448447 0.004033 51.471105
26448849 0.004134 51.471107
26449595 0.005017 51.47111
26449882 0.005149 51.471111
26450009 0.007864 51.471112
26450101 0.011567 51.471113
26452386 0.284282 51.471139
26455182 0.153373 51.471934
26460452 0.11619 51.472742
26460582 0.089409 51.472757
26460782 0.064303 51.472775
26462579 0.06009 51.472891
26466189 0.072229 51.473108
26467867 0.072229 51.473229
26467994 0.072225 51.473238
26470060 0.072225 51.473387
26471316 0.072323 51.473478
26471743 0.062549 51.473509
26471983 0.066994 51.473524
26471995 0.070237 51.473525
26472827 1.27138 51.473583
26473224 1.156815 51.474088
26474439 0.130194 51.475493
26475257 0.121615 51.4756
26475521 0.117096 51.475632
26479900 16.935712 51.476145
26481589 16.934734 51.504749
26482556 7.731927 51.521125
26482638 1.120251 51.521759
26483381 0.36404 51.522591
26484201 0.37164 51.52289
26484531 0.385364 51.523013
26485013 0.39219 51.523198
26485291 0.396978 51.523307
26485517 0.40153 51.523397
26485743 0.401642 51.523488
26487940 0.424035 51.52437
26491355 0.44667 51.525818
26492377 0.57693 51.526275
26493171 1.047712 51.526733
26493240 1.588591 51.526805
26494092 2.341887 51.528159
26494886 1.046847 51.530018
26495607 1.00131 51.530773
26495675 0.9502 51.530841
26496370 1.732188 51.531501
26496383 2.416104 51.531524
26496491 2.259874 51.531785
26496651 0.100018 51.532146
26496813 0.095712 51.532163
26496870 0.066664 51.532168
26496887 0.0651 51.532169
26497340 0.061447 51.532199
26497364 0.061336 51.5322
26497626 0.060064 51.532216
26498196 0.060013 51.532251
26501044 0.060619 51.532421
26501827 0.079067 51.532469
26502466 0.127905 51.532519
26502676 1.429556 51.532546
26504756 0.986017 51.53552
26505265 0.302175 51.536022
26508480 0.318037 51.536993
26510940 0.246338 51.537776
26511139 0.185228 51.537825
26513983 0.246622 51.538351
26515860 0.25682 51.538814
26515956 1.312596 51.538839
26516845 0.271569 51.540006
26517667 0.269429 51.540229
26517773 0.271033 51.540258
26517891 0.274497 51.54029
26518327 0.27577 51.540409
26518470 0.278995 51.540449
26519614 0.276002 51.540768
26519964 0.269267 51.540864
26520292 0.269247 51.540953
26521140 0.267084 51.541181
26522518 0.26718 51.541549
26522723 0.267246 51.541604
26522939 0.267189 51.541662
26524016 0.273644 51.541949
26524556 0.272779 51.542097
26524706 0.304251 51.542138
26524854 0.323609 51.542183
26525383 1.055357 51.542354
26526217 1.087785 51.543234
26526348 1.1531 51.543377
26526439 1.567594 51.543482
26526554 3.480359 51.543662
26527163 3.627862 51.545782
26527255 3.772917 51.546115
26527699 4.945365 51.547791
26527783 5.419026 51.548206
26527809 5.57523 51.548347
26527951 5.703194 51.549139
26530634 5.031116 51.56444
26531256 3.294258 51.56757
26531408 0.085896 51.56807
26535146 0.07999 51.568391
26537193 0.079717 51.568555
26539056 0.07974 51.568704
26540356 0.080898 51.568807
26541780 0.083411 51.568923
26542253 0.086831 51.568962
26542572 0.171981 51.56899
26542658 0.171972 51.569005
26542814 0.126134 51.569031
26542946 0.165382 51.569048
26543097 0.243889 51.569073
26544711 0.263392 51.569467
26545946 0.284797 51.569792
26546723 0.091509 51.570013
26547115 0.091721 51.570049
26547316 0.074598 51.570067
26548477 0.074759 51.570154
26549027 0.075474 51.570195
26549637 0.075473 51.570241
26549748 0.074713 51.57025
26549816 0.074052 51.570255
26549989 0.0736 51.570268
26550188 0.073489 51.570282
26552238 0.073515 51.570433
26552921 0.073625 51.570483
26552965 0.073686 51.570486
26554096 0.073713 51.57057
26556385 0.310755 51.570738
26556442 1.369716 51.570756
26556870 0.094774 51.571342
26557091 0.094702 51.571363
26557302 0.073027 51.571383
26560051 0.069134 51.571584
26560131 0.065359 51.571589
26560169 0.060978 51.571592
26560366 0.057777 51.571604
26560481 0.055923 51.571611
26560745 0.05468 51.571625
26560945 0.054798 51.571636
26560962 0.057262 51.571637
26561220 2.447736 51.571652
26561856 0.087305 51.573209
26565665 0.070031 51.573541
26566187 0.070031 51.573578
26566685 0.054819 51.573613
26567044 0.034957 51.573632
26568165 0.012713 51.573672
26568698 0.003066 51.573678
26568912 0.000689 51.573679
26569467 0.000689 51.573679
26569611 0.000677 51.57368
26569803 0.000677 51.57368
26570009 0.000677 51.57368
26570993 0.000677 51.57368
26571977 0.000677 51.573681
26574330 0.000677 51.573683
26575523 0.000676 51.573684
26575939 0.000676 51.573684
26576032 0.000676 51.573684
26576247 0.000676 51.573684
26578233 0.000676 51.573685
26580790 0.000676 51.573687
26580827 0.000676 51.573687
26582091 0.000676 51.573688
26582686 0.000676 51.573688
26583998 0.000676 51.573689
26585657 0.000676 51.57369
26587038 0.000676 51.573691
26589052 0.000676 51.573693
26589636 0.000676 51.573693
26589698 0.000676 51.573693
26590432 0.000676 51.573694
26591255 0.000676 51.573694
26595647 0.000679 51.573697
26596080 0.000679 51.573697
26596614 0.000686 51.573698
26596709 0.000694 51.573698
26597086 0.003135 51.573698
26597144 0.010135 51.573698
26597189 0.021178 51.573699
26597435 0.048054 51.573704
26597673 0.11093 51.573715
26597781 0.895184 51.573727
26598281 0.002567 51.574175
26599542 0.002416 51.574178
26599749 0.002244 51.574179
26600483 0.002016 51.57418
26600793 0.00152 51.574181
26601385 0.001436 51.574182
26601570 0.001424 51.574182
26605069 0.001424 51.574187
26607726 0.001424 51.574191
26610891 0.001424 51.574195
26612460 0.002152 51.574198
26612693 0.0039 51.574198
26612935 0.010234 51.574199
26613704 0.663685 51.574207
26614333 0.172959 51.574624
26614467 0.06958 51.574648
26614613 0.025155 51.574658
26614851 0.016259 51.574664
26615099 0.014424 51.574668
26615185 0.013966 51.574669
26615616 0.014069 51.574675
26616312 0.063093 51.574685
26616320 0.137253 51.574685
26617134 0.506988 51.574797
26617578 2.970148 51.575022
26617774 2.99458 51.575604
26617791 2.590833 51.575655
26617923 0.436829 51.575997
26617936 0.229655 51.576003
26618370 0.217474 51.576103
26618466 0.313121 51.576123
26619649 0.835531 51.576494
26620354 0.258953 51.577083
26620489 0.054889 51.577118
26620761 0.054796 51.577133
26620998 0.054858 51.577146
26621101 0.055109 51.577151
26621596 0.097248 51.577179
26621708 0.21751 51.57719
26621804 0.348088 51.577211
26622700 0.61423 51.577522
26622889 0.504021 51.577638
26622911 0.409202 51.57765
26622974 0.616803 51.577675
26622993 1.135974 51.577687
26623641 0.066382 51.578423
26624270 0.150259 51.578465
26624327 0.254936 51.578474
26626612 0.089944 51.579056
26626749 0.048228 51.579068
26627478 1.680166 51.579104
26627801 0.309682 51.579646
26627907 0.020397 51.579679
26631927 0.021579 51.579761
26632515 0.022608 51.579774
26632781 0.024196 51.57978
26633153 0.024196 51.579789
26633387 0.02597 51.579794
26633979 0.029273 51.57981
26633998 0.032138 51.57981
26634900 0.149911 51.579839
26638500 0.139511 51.580379
26639634 0.068461 51.580537
26640135 0.083536 51.580572
26643860 0.084546 51.580883
26644214 0.084894 51.580913
26644698 0.085108 51.580954
26646726 0.329646 51.581126
26646730 0.592368 51.581128
26647949 2.050438 51.58185
26648034 2.319006 51.582024
26648088 2.050783 51.582149
26648328 1.446951 51.582641
26648381 1.001503 51.582718
26648534 1.033494 51.582871
26648551 1.12389 51.582889
26648838 1.187477 51.583211
26651132 0.714948 51.585936
26654568 0.659913 51.588392
26654937 0.616595 51.588636
26655208 0.684754 51.588803
26655462 0.631456 51.588977
26655507 0.57206 51.589005
26655614 0.508746 51.589066
26655966 0.505997 51.589245
26656232 0.508038 51.58938
26656566 0.513084 51.58955
26656991 0.51799 51.589768
26657685 0.64906 51.590127
26658391 0.555969 51.590585
26663362 0.799685 51.593349
26664219 1.173341 51.594034
26665478 1.03329 51.595512
26665602 0.799974 51.59564
26666502 0.590246 51.59636
26666809 0.528943 51.596541
26668396 0.409685 51.59738
26671084 0.406865 51.598482
26673108 0.398415 51.599305
26673220 0.386197 51.59935
26673466 0.375917 51.599445
26676257 3.71824 51.600494
26677721 4.367649 51.605937
26678190 4.726378 51.607986
26678822 4.215637 51.610973
26679041 4.101235 51.611896
26679968 4.071573 51.615698
26681306 1.333538 51.621146
26682034 1.332038 51.622117
26682057 1.336714 51.622147
26682114 1.333085 51.622223
26682485 1.318986 51.622718
26683439 0.963476 51.623976
26684088 0.598745 51.624602
26684562 0.565848 51.624885
26685190 0.227107 51.625241
26686837 0.186783 51.625615
26687070 0.169512 51.625658
26687561 0.171288 51.625742
26688181 0.18286 51.625848
26689220 1.63466 51.626038
26689659 0.179522 51.626755
26690481 0.188907 51.626903
26690745 0.207399 51.626953
26691174 0.251564 51.627042
26692050 0.315025 51.627262
26696626 0.316082 51.628704
26698938 1.470426 51.629434
26699103 2.743861 51.629677
26699157 8.912399 51.629825
26700048 9.24963 51.637766
26700268 12.869445 51.639801
26700631 14.489066 51.644473
26701853 8.513533 51.662178
26701901 0.858554 51.662587
26704330 0.731686 51.664672
26709040 0.770583 51.668119
26709504 0.805219 51.668476
26709720 0.829642 51.66865
26710499 0.829238 51.669296
26712597 0.847993 51.671036
26714161 5.364953 51.672362
26714205 8.833749 51.672599
26715232 34.037258 51.681671
26716136 34.037258 51.71244
26717964 26.163688 51.774661
26718448 3.416336 51.787324
26719115 0.649356 51.789603
26719264 0.500174 51.789699
26721287 0.501711 51.790711
26721334 0.501406 51.790735
26721392 0.501122 51.790764
26722384 0.469008 51.791261
26722997 0.429604 51.791548
26725432 0.242389 51.792594
26726837 0.213429 51.792935
26727205 0.19875 51.793014
26729574 0.197963 51.793484
26731940 0.198031 51.793953
26733239 0.198943 51.79421
26735665 0.249424 51.794693
26739933 0.263747 51.795757
26741106 0.373221 51.796067
26741285 2.160375 51.796133
26741544 2.276573 51.796693
26741740 0.790831 51.797139
26743678 0.851272 51.798672
26743903 5.298489 51.798863
26744087 5.286802 51.799838
26745104 5.302653 51.805215
26746327 14.063368 51.8117
26746807 14.077412 51.81845
26747212 14.077412 51.824152
26748208 0.208905 51.838173
26750251 0.174712 51.8386
26752992 0.156032 51.839079
26753942 0.148805 51.839227
26755919 0.338334 51.839521
26756209 0.384586 51.839619
26756856 0.283775 51.839868
26758602 0.212858 51.840363
26758748 0.159054 51.840395
26758773 0.099807 51.840398
26759149 0.071299 51.840436
26765541 0.071232 51.840892
26767367 0.071343 51.841022
26770871 0.071346 51.841272
26770999 0.070902 51.841281
26771842 0.070612 51.841341
26773391 0.070621 51.84145
26773400 0.07054 51.841451
26775223 0.070535 51.841579
26779270 0.070511 51.841865
26781555 0.070439 51.842026
26782680 0.070239 51.842105
26782710 0.070238 51.842107
26785926 0.069912 51.842333
26786627 0.069389 51.842382
26788319 0.069267 51.8425
26789787 0.069169 51.842601
26789813 0.069062 51.842603
26791299 0.069074 51.842706
26792358 0.069064 51.842779
26794868 0.069118 51.842952
26796251 0.069834 51.843048
26797508 0.091147 51.843136
26797654 0.119358 51.843149
26797905 0.16244 51.843179
26798644 0.183336 51.843299
26800849 0.107367 51.843703
26801290 0.059916 51.84375
26802465 0.060414 51.843821
26802548 0.059512 51.843826
26803430 0.059474 51.843878
26803633 0.059238 51.84389
26804090 0.058546 51.843918
26804406 0.055404 51.843936
